Tweet,Category
No One Has Been Able To Accuse The Central Govt Of Corruption: FM,CAG
Just wait and see. We will respond very hard this time at our place and time.,CAG
"Wow great pak army zindabad ..... feelng proud ...
I thnk jab bat ki team ne indian k 2 soldiers ko maara tab india soldier soo rhe the shayad ...
I think yeh toh sugrical strike ho gai :P",CAG
"Mr.Annaji you dont command any respect now,your hopes of Bharat Ratna is dashed by Arvind Kejriwal and you have been branded as Agent of RSS hence you sleep like Kumbhkarn for 5 year when NDA govt working",CAG
"The more they criticizes the better he will do, the so called liberal media will actually help him do better by criticizes him",CAG
I am in gulf country I hv money what will I do .....,CAG
Rohit ji or samit ji here siting by compermise just only toking fight on TV out side friends they belong RSS.,CAG
Wht options left for students when state behaves like this ...thanks politicians for making education a business..,CAG
do something solid and satisfactory pakistan will never change but we have to change,CAG
As if these things didn't happen at all during the goondaraj,CAG
"Why do you join aap annaji, u had all ready join with RSS. Bjp.",CAG
Frightening !,CAG
Sir you are a good pm and will always be but when somebody asks me are your problems solved after 2014 I don't have satisfactory answer to that I hope your step of demonitisation will give me a satisfactory answer not interested in blame games weather it is from you or opposition parties,CAG
"This shows he doesn't have much projects on his hands.
At least something is required to be in a limelight even if one has to use cheap tactics..!!!",CAG
"One mean news finally,thank you.",CAG
"Killing people is in his blood.
He was also mentally challenged in his teens.",CAG
Dude pay in rouble if it still has value !!!,CAG
"Sir, Bring in the policy one institution one account for every transaction. Every transaction done should be cashless. Nice move to change the indian economy. Convenience should be made for effecting this move.",CAG
"Totally agree... Undue credit waste if money, whereas those who are actual talent struggling and facing notoriety of casting couch had to leave industry as film makerslike karan johar etc patronize them to leave industry. I would like to tell please stop making bogus family drama movies.🤗",CAG
"Biased by propaganda,true Gandhian.",CAG
U r govt is not safe for hindhus,CAG
According to hazare there is only 1 corrupt party and corrupt leader in India   ak  and aap.         Wrong glasses ? :),CAG
We request to Indian embassy Riyadh please take action,CAG
"Has he become just another Markandey Kataju? Giving statements after statements only for TRP. 
Where are his genuine supporters? 
Where is 'HIS' Janlokpal Aandolan? 
.
By now he should have learned that people support AK more than him because everyone knows in India nothing can be changed without power.",CAG
He can vacate his house from such areas,CAG
"MODI is M-- Man
                O-- Of
                D-- Developing
                I--  India",CAG
"""President"" ?? ha ha ha",CAG
"Some of Mira's comments may stem from the judgement that full time mothers face today. Feminism is surely about choice. Child rearing is often a group activity and it is up to all the people involved in rearing the child to decide what role each one of them will play. Sometimes, it's a group; grandma, grandpa, mom and dad; so each one of them is able to do other stuff while spending a part of the day with the child. Sometimes both parents divide the responsibility. Sometimes, one parent prioritizes work and the other one is a full time caregiver. Sometimes you hire dependable help. No configuration is wrong. Economic factors also play a role in the decision. What I find a bit jarring is that she almost seems to shame working mothers for bringing up their children like a ""puppy"". As long as all parties (including the mother) have a choice, then it's all good.",CAG
"Dear friends..I am  Bangladeshi & I also  a Muslim, I always proud of my religion. Unfortunately shocked me the news thatt was unexpected from sonu ji!   I live behind a temple.. most of time they are celebrated religions functions smoothly!  we also injoy with there. We have no excuse there job. But our azan is absolutely sweet & flexible.  who kip it up his mind he understood the significant of azan. It obviously an encourage all Muslims to pray for Allah!!!",CAG
About deaths.... we sacrificed crores people for freedom. This is biggest revolution after freedomfight. We need sacrifice to defeate biggest cancerof society,CAG
When our nation will rise/walk from the deep sleep. As pakistani daily killing our soldier in the border and security forces and civilian in the country.,CAG
"Thats the best u cud have replied ? Absolutly no
Remorse.",CAG
It's like BJP mukt south india and CONG mukt north India,CAG
And the #akhlaq killer was draped in #tricolor,CAG
"Or jihadi Terrorist or wahabi Terrorist?
Or terrorist opposing triple talaq?
One must consider everyone.
What u trying to excuse here , n following same thing",CAG
"Modiji now, Manoj Tiwari will have to become Chief Minister of Delhi, otherwise people will continue to conspire against him on other hand he may himself have conspire to get Z-security ...VERY SMART BHOJPURI KALAKAR",CAG
"And actually she has never had a career, so her perspective isn't of consequence yet ... her choices are her own but just because a successful actress like Kareena Kapoor works after having a baby and Mrs Shahid Kapoor doesn't it really is of no consequence ... work is not always just a necessity ... it is often a passion and this person obviously hasn't found it yet ... good luck to her :P",CAG
"Only cow is safe! Oh what a government and religion! 
I studied Hinduism for three months but these people are different.",CAG
Enough of this stupid debate... How come she became successful.... 10-15 years down the line we will see her view on neoptism,CAG
She said her daughter is not a puppy. Doesn't mean everyone else's kids are puppies!,CAG
"Lol 😂if they open the gates of the  dam, water won't flow !! Maybe they should pump out the water and let it flow to tamilnadu!! That's the only way!!",CAG
Beauties????,CAG
So it should be ok to play loud aarti at 5am,CAG
"Now India will start striking back through Twitter haha. Bring Antony back to the position if you people are incapable, he was not an extremist by nature but surely a man of action not words like you people. 56 inch, 1 surgical strike like the end of pakistan haha only good for publicity.",CAG
So when i say india is more closer to Arabic world... Right wing u better open ur mind!!,CAG
Miralidharan don't be bhagat try to understand what he has to say,CAG
"JNU deserves it at present because students prefer to fail in this university for years together to have free meals , free accommodation , free sex & politics to get themselves aware in public by Third-rate Medias.",CAG
huge respect for your love to nation more than family.. Students of JNU & DU have learnt a lesson from this great Father.,CAG
Was it on zee news😊,CAG
True watever u r saying but still middle class people are facing the problem..,CAG
Tanzeb Khan People Like You Always Put Religion Above The Country That's Why Muslims are Called Traitors and Hated. Just Look at Yourself What Erdogan Said He is a Pro Pakistani Who want Kashmir for Pakistan and Always Support Pakistan Despite the Fact Still You are Praise Him Calling Sir. LOW LIFE PEOPLE!!,CAG
