Sentence,Category
"Ganpati visarjan happens once in a year,in same way they have tajiya juloos. Problem is Azaan happens everyday. We live fast life where ppl want peace at first place after working all day. If someone wants to listen to peaceful tune of it than better he/she should listen it in the house without disturbing others' peace.",CAG
Who gives such information duh!!!!!,CAG
"Why digvijay Ji comments, such type comments is harmful for Congress",CAG
Looks like he needs a slap from Shah Rukh Khan again!,CAG
Indians can have faith in u Virat because u r not Narendra Modi.,CAG
"Yesterday, I posted all these things on my timeline...
You can check it on my timeline
Thanks",NAG
And u r not beautiful at all,OAG
I love your positivity....Ã¢ÂÂ¤and personalityÃ¢ÂÂ¤,NAG
"Respected Person, pl all areas Handover to India Army and order to shootout every naksaliyon",CAG
Pakistan is damaging hindu temples and in India every day new mosque are coming up. So now what we should do.  In Pakistan Hindus are minority class and in India government is giving reservations in Education and employment.  So should we continue in in giving reservations for Muslims or should stop. If we go on giving importance to Muslims the same people will put us in trouble.,OAG
"If you are a man of understanding, then only read this or you can ignore my comment. The lack of space for any political dialogue pushes people to take up gun. The likes of Yasin Malik had given up gun in 90's because they were promised a dialogue by India. Unfortunately India has a habit of breaking promises. From Nehru's Plebiscite promise to India's dialogue promise.",CAG
(Superb! How else will Kashi b a spiritual capital? By this UP will Fastrack) @timesofindia: Varanasi set for bigger role may get mini PMO,NAG
They won't get goats there,CAG
Modi 'Raj' will be like 'Ram Rajya': Mukhtar Abbas Naqvi,NAG
"Remember chittisinghpura massacre Authorities initially blamed the gory incident, in which 35 men were killed, on separatist militants only to be contradicted by CBI.

http://www.deccanchronicle.com/nation/current-affairs/190316/kashmiri-sikhs-demand-re-investigation-into-massacre-of-35-men-at-chattisinghpora.html",CAG
"@TreBonjour his father brings him in and then sends him on a friggin vacation.
If it ended with him not having his license and having to survive without help
from his dad, it would be an actual consequence.",NAG
Thankew,NAG
Explanation level = ProÃ¢ÂÂ¤Ã¯Â¸ÂÃ°Å¸â€™â„¢,NAG
Whatever wipro is growing but what is happening in the root is not notified by anyone which is very bad. If someone is going to come for audit then that person use to come before the audit days and use to inform everything what he is going to do . And if something is wrong than also bosses over there use to protect the person who is responsible for that and on opposite side person working on 3rd party were forced to do work for everyone and they use to get scolding on regular basis without any reason,CAG
"You can do analysis, be very happy about BJP winning 81 seats but WIN IS WIN!! ... ""Ask any racer. Any real racer. It doesn't matter if you win by an inch or a mile. WinningÃ¢â‚¬â„¢s winningÃ¢Å“Å’Ã¢Å“Å’Ã¢Å“Å’.""Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š",OAG
@aajtak exit poll for Karnataka is incorrect. Congress gaining seats despite drop in voteshare and BJP losing seats while gaining voteshare?,CAG
best slavery practised is word poverty ..word created to make you lazy and underpowered,CAG
Thanks u bro,NAG
"And they said women in India haven't given right to wear anything they want...

All we wanna say...at least wear something...",OAG
"May be for u, anyone against your zihad is a terrorist. For me killing in the name of religion is terrorism.",CAG
Stick to singing.,CAG
Thankyu so much,NAG
Bajaj cant even do a proper launch webcast... Y shud i evn bother to think abt the stupid bike,OAG
@Naughty World Ã°Å¸Ëœâ€°Ã°Å¸Ëœâ€°Ã°Å¸Ëœâ€°Ã°Å¸Ëœâ€°Ã°Å¸Ëœâ€°,NAG
Indian army killed them..sometime sacrificed..they are not sleeping...they are defending the nation,CAG
If the fight against corruption and black money is so serious why are political parties exempt from Income Tax scrutiny for deposit of old currency in its account????,CAG
"Best review. Khup negatives reviews milale Kabir singh la.. Filmi corporation
chya Suchitra tyagi tar Vish okalay tichya review madhe.. Go to masses man..
Movie is getting excellent response from people.. This type of love story is
encouraging in today's world where one night stand and extra martial affair is
comon",NAG
"Winning elections is not important but living upto expectations of citizens.  These days people blindly vote for religion not development
frankly speaking we need activists of all like minded people who want to experience unbiased development these group of activist should keep a legal check on POLITICIANS, beurocrats to see they are functioning properly and not squandering public money.  This is  only way to save our country from religion based and corrupt politicians",OAG
"GTL id breaking UC each day, any reviews in that?",NAG
"Aqsa Kashmiri# whom are u trying to convince, they are the people who even don't know how to respect a women.... Shameless",OAG
"When choices are based on merely religion, like it's happening with Modi, the clamor is created to hide the truth.",OAG
"Arnab don't give more important to Mrs.Roy. Just take her in custody and
demonstrate law exist",NAG
Hat's off to you bro ......absolutely right,NAG
She is because in this advt because other celebs dont endorse its all about image her image is like that only :),CAG
Baahubali 2 reviews #####                india today     4/5                                  time's of India 4/5                                     Hindustan times 4/5                                                   but you    (indian express) -2/5                     you are not able to give good reviews  but  makes articles on baahubali 2 (indian epic)  .,NAG
@MAHBUL ALAM Thanks,NAG
Who's that?,NAG
Same they did to akhlaq,CAG
Tomorrow will begin the day by visiting Raj Ghat & paying my respects to Pujya Bapu,NAG
Joker was a hit in India,NAG
"Excellent Play by PV Sindhu aganist worlds number one player itself is inspiration  for all upcoming sports players, dosent matter how many  crores pouring",NAG
Abid...  1st news for your country and just wait...  We will punish Pakistan very badly,CAG
How mutilated? Did those jawan pigs came into Pakistan by crossing the LOC or our army came to Indian Occupied Kashmir LOC? May be doges tried to eat their flesh but they did not like it because those jawans were starving since couple of days HAHAHAHAHA,OAG
Wth ? Didn't expect this from Indian express. Losing faith in journalism day by day. How can you manipulate the news ?,CAG
Parth jindal looks like chip of an old block. Watching him reminded me of young sajjanji way back in 80 s,OAG
"do not measure the size of elephant dung in amazon forest, no evidence of elephant living in amazon ...jungle news",NAG
icicibank disaster !!!,OAG
We support you sir.,NAG
Modi wanted Ansari to spprt the Congress. He wanted Muslim 2 spprt cong nd kejri. Now vote split. Both playing according to his script,CAG
RIP Kabir Singh....,NAG
"Please Sir Make Video on Some Points on ""Mangalayan Movie"" .
Good movie but some scenes shows Radical Feminism like Touching Private part
of men,Beating Men on Metro etc.",NAG
Congress a 'Lollipop Company' has no concern for farmers: PM @narendramodi,OAG
Copy and pest .. that is wat bollywood can do ... We hate hindi Chindi movies,OAG
Bollywood has been the fiefdom of select few and those who raise voice against are ostracised. It's good that some one has raised the issue.,CAG
"Common people are suffering Yaar, Look at the incidents we need good planning and structure for making any scheme in India",CAG
"So finally RANGA is the real Indian and not Naushad and Abdul Kader, good to
hear that. So dear Naushad and Abdul Kaderif, if you believe your ancestors
could have chosen PK for you then you are still free to try it to know your
worth there and find what India was. Be loyal to the country you are living in
or move to the country you want to be loyal with.",NAG
As if congress is allowing centre  to say anything....,CAG
Sun of beach,OAG
As usual minorities are complaining when will they stop seeing things from preceptive of there religion.  Religion divided us and it still does.,CAG
"We mourned the attack on army school by talibans in Pakistan, and you guys are so ruthless that you laugh at someone's death.. This shows how inhumans you people are.. I hope the karma has got something for you guys in the store..",OAG
"Wakeup call for BJP, don't give importance to corrupt Congi  leaders !!",CAG
"it is loud and clear you are A, RSS man",CAG
This is not about women this is about wife vs women,NAG
6-0 hahahahahaha har ek pakistani ko yeh pic dikhao :) #indvspak #Ã Â¤Å“Ã Â¤Â¯Ã Â¤Â¹Ã Â¤Â¿Ã Â¤Â¨Ã Â¥ÂÃ Â¤Â¦ http://t.co/xnrxlasipi,NAG
This is whatever is done is reply. So u must say in public !,CAG
What is the result of dialogue Congress had during last 60 years.,CAG
"Pratik Ur too good man. Love u bro. I like the way u present Ur thoughts,
reviews.Dont waste Ur time on these f* ******* liberals.",NAG
akshay kumar plz ground me khud pado. :( :p #indvspak,NAG
Never imagined such a remarkable response to #SelfieWithModi. A big thanks. Here are some Tweets shared by friends http://nm4_in/1rEihOe,NAG
catch the action live at http://t.co/dpaeycszmt #indvpak #indvspak #kohli wahab riaz umesh yadav akmal http://t.co/b9zi3lmjrf,NAG
Dumb vivek i was being sarcastic because modiji had compared a state with 100% literacy to somalia.,OAG
Because he is rss guy,CAG
"Wat will he decode lol 

Let me decode it for u :)",NAG
